air_temp,humidity,soil_moisture,light,leaf_temp,label
25.044476152068036,82.64540072818838,72.37834415762713,451.0069585292746,27.638496480592337,disease_risk
28.48655948251205,53.95405329812341,80.80291803446102,506.88649749813175,31.177929747731095,root_dysfunction
29.16695833724627,77.14855102305276,55.20341654054042,453.58508406590124,28.170322294255453,healthy
38.782754385129344,44.9588806675938,46.47129939458485,872.6871783636891,41.93679951361289,heat_stress
33.76583349588881,60.782010670279874,59.784344733656084,408.8750885440565,35.59926903428288,nutrient_deficiency
24.357279679667613,63.14367415930309,63.03215798655236,433.0446324026058,27.856003395012564,disease_risk
34.88586727216413,49.62348911361426,68.1203119608809,673.9282751834598,36.921660174175905,root_dysfunction
31.971264355250725,79.2680743558281,75.08750070448713,545.829377729707,24.5872000049108,healthy
36.6212653785193,25.423236417482222,61.00265757155888,946.2266743587448,40.747063504983885,heat_stress
26.016499101207913,57.90374412362587,57.41228446792934,458.90391068199597,27.440947637728915,nutrient_deficiency
27.820970245384203,77.10888544525253,75.24887969822402,436.2357797496742,32.211180024520004,disease_risk
26.006983909017578,55.9395937133276,78.09343690505861,687.8639579790333,29.591055541529805,root_dysfunction
27.559647902071102,75.62618364903898,66.97104928056032,612.7052247095769,26.71136675506458,healthy
44.02395045524287,34.858899434434896,61.68157486583048,766.624417964372,47.43779943738428,heat_stress
28.463382848451797,63.84682070304273,54.64695220713055,491.36286074067664,30.10116437552499,nutrient_deficiency
27.315335255536567,79.15873049827556,76.08440336493985,503.95936091854503,29.992137129669924,disease_risk
30.93256092434664,47.41370982613729,83.84858840806366,384.9650501060883,33.21683705090803,root_dysfunction
27.017580248956833,76.39376084961742,68.47292396501199,568.8157001997502,25.54186969481014,healthy
40.91789795000314,39.056753708400805,41.94288569570209,850.9668457726023,43.11691350749282,heat_stress
30.318618110756315,58.213433917110535,58.540481987159744,333.4119013881472,31.899025167079177,nutrient_deficiency
28.055676442773933,76.24387559593019,76.21829204008264,561.4431350779752,31.91610698809693,disease_risk
29.697953137141475,54.708888498264,65.43588527047712,508.2783040090793,32.08096110023887,root_dysfunction
26.293825989868292,53.93611535270346,64.54759848750933,567.9999504689926,26.238525634289324,healthy
44.60717465439863,41.30336111759591,59.304799278067314,925.5438657636623,49.12775297263272,heat_stress
26.449506506780192,46.93894555634474,53.3133691747822,553.0203198059321,27.681839433064745,nutrient_deficiency
27.724211374240713,64.18353865270169,64.4937672937897,428.1751354771201,31.851876278143777,disease_risk
27.153529944371826,67.95132197011226,61.17176862340817,490.4684520158529,30.13645975297502,root_dysfunction
30.87559491457987,51.11501055099666,84.31248205220554,565.5225398861498,29.388621653215353,healthy
36.274333177435494,30.658464310338587,62.814464740386754,971.6577241248712,42.00100588430267,heat_stress
25.622590417890052,50.68295290406269,58.77194439257615,398.05261611799165,28.167281954645762,nutrient_deficiency
25.40068084236612,86.48824888643387,56.77628421265015,423.4411211854253,27.472843889218332,disease_risk
30.23456542979864,64.52725591427495,64.08128762549978,326.42811296446905,32.29908298259606,root_dysfunction
31.561410403316795,65.77456831123274,79.36620369191603,582.08413770569,29.406126944082907,healthy
39.00478905651685,29.684243789212076,47.81927908327357,979.597517496212,43.70593836114098,heat_stress
33.976905769350225,50.690913285932794,77.87109382087849,367.19690690655125,35.20732414574279,nutrient_deficiency
31.88403907562791,87.164829775197,73.68737061530653,337.2519069385912,35.657810371529,disease_risk
34.7542441164625,67.61123793422767,67.93692419369917,304.63403369231423,38.42533313611885,root_dysfunction
24.040770405015476,53.31745612941023,81.39299157788402,505.79705003178924,26.844762709156534,healthy
38.88625784917843,24.69143870156142,40.36849268761709,923.2220779497977,44.85855257142376,heat_stress
30.74701978478229,63.03878564661093,55.68346971474923,627.9638664367087,32.505514074694204,nutrient_deficiency
26.73497132250543,66.73613807695713,60.630916293267155,505.79830863798577,31.70291801230961,disease_risk
32.77576415124265,50.47819219221229,66.61414597779856,450.18790849505706,35.22572859199323,root_dysfunction
30.637800706669903,58.79243819246724,80.08365203713136,486.82634408763136,30.347158763776026,healthy
40.1984782721257,29.620001674801415,48.63868890083621,820.3558066895508,44.36497469746515,heat_stress
32.07770523950913,57.9856574046521,56.04312241333265,345.2497522564909,33.62399795733279,nutrient_deficiency
30.675042747261326,80.37695722772142,56.92951908416851,408.45220403526565,33.429055357954105,disease_risk
28.155738890308516,55.722132119675294,83.09582637103048,530.2411777453032,30.522395108268988,root_dysfunction
27.312003309080456,59.778038833709466,79.45875644121023,423.6420222856517,32.02263318980287,healthy
44.159589818296,20.079252264932776,67.65471241428557,786.8206473359284,47.330904427672344,heat_stress
27.915241644346448,48.52602003032822,62.75930164555239,520.4249998693742,30.836200233469878,nutrient_deficiency
24.887878817599194,88.19193246125977,79.71232849739259,529.4557237224402,29.21816725366438,disease_risk
30.914092297582176,63.7354590406275,60.53623523325153,329.29511701267364,34.6032780440405,root_dysfunction
24.378564718581565,52.76125192296279,55.146633739214415,433.5420223850653,27.936137263199043,healthy
38.463338694209675,41.25516600137418,59.32727679275129,722.425629037324,43.98846831721624,heat_stress
30.385159516082332,51.82663590401071,51.13281751396617,635.1064284679794,31.939790666317236,nutrient_deficiency
30.562572119905116,66.02860312000746,68.14904239103139,597.3995562979162,33.963173661547074,disease_risk
28.55938635864557,47.79985477663136,72.4691339284616,529.8785051812038,31.492298267320212,root_dysfunction
24.257768042558343,52.307823036033035,63.15511942230491,642.817436914529,31.66765049020702,healthy
37.3147913169988,36.78007767025557,58.02592915732045,964.7238940732161,42.60596859785627,heat_stress
24.859103643395436,44.90259663726022,74.4105461267524,355.3147347109582,27.57127754154493,nutrient_deficiency
33.12802455052183,79.82029140704316,64.14289028330204,399.8688256862889,35.13669387031546,disease_risk
29.439203436707892,74.43463588805228,75.5963509213538,460.8017481282736,31.56362542418821,root_dysfunction
29.80790569193041,60.03487006368824,70.14646586563495,685.4576517498772,30.29834335695235,healthy
38.54449179953106,44.67211988691491,53.03193118707631,805.9540720738054,40.856071072892725,heat_stress
30.24662186207516,44.83709493681163,58.42341519446718,365.5870305791628,32.42031363314616,nutrient_deficiency
31.318017271268253,86.48020364973524,77.8975821199353,397.9340371122529,36.24072645224476,disease_risk
28.157373366501353,47.713952557200265,62.74464536193993,308.166524416904,32.097710468020246,root_dysfunction
30.916487496101194,56.132135731869795,81.95036906685198,405.6748300883224,25.71880802530874,healthy
41.14182916453216,40.59437040732345,61.73502262426218,923.9676648425968,47.09469941173357,heat_stress
28.69674772026442,56.50074936316607,75.07878744200346,402.5457784848095,31.394454830114597,nutrient_deficiency
34.1636322436851,85.15462029910049,50.32750001409138,495.37649139326925,39.02209936038227,disease_risk
29.98225520785754,59.25916632950185,69.1560915296605,535.454068440693,32.00579855294352,root_dysfunction
29.69856129790176,78.83592239015344,59.33109964635871,345.10332411759293,26.90973112214973,healthy
36.15455137747675,33.03589558175832,36.046911853816496,997.5354515504243,38.598477797694194,heat_stress
31.615639958597896,51.35831722745718,58.66687130153698,555.9921839168721,32.76769773232651,nutrient_deficiency
26.537877361884526,88.3609494415375,64.96709835629783,522.8151792390119,30.587524829582026,disease_risk
31.359172953759426,67.74805205644432,74.79434047353458,508.4182207922339,34.81547890509077,root_dysfunction
28.093476720446592,60.63515011356165,62.935570434471046,443.60256179259676,27.892556224485205,healthy
44.16531910794187,32.66355939625866,44.39886953807204,840.1983833511747,48.15331405421171,heat_stress
29.037301045584968,47.951344677727825,76.19127719494436,370.5821437375623,30.54076289016318,nutrient_deficiency
29.451975991171146,77.25435374208595,50.69364579399856,492.84871228975766,34.10155619033816,disease_risk
31.8020801850452,49.27935464678369,82.70954116802764,449.2244934669461,34.39230379547945,root_dysfunction
25.656046148428935,75.55338147973877,60.16280523887855,669.901943823987,30.408502954573628,healthy
40.24924012997568,40.729644366043516,56.7209014082266,806.99216338747,44.84620326715444,heat_stress
26.26991904520783,62.10870088504463,57.602252167065984,388.56836763071453,27.352643132462397,nutrient_deficiency
28.651782358787266,68.17996942163475,78.99993805095983,391.1354611696115,32.23454773026179,disease_risk
29.503001310200908,52.76900703923662,89.6499395379568,357.98566896130427,33.398127301550645,root_dysfunction
30.977777741412623,67.36198073367244,83.22994274945285,690.1519792065513,24.537299173708305,healthy
43.686726802931894,20.257432319722895,35.83253479135011,958.9043090297262,45.73675852611987,heat_stress
31.27852668634575,56.50371507103296,53.11961640054962,659.8053298850493,33.53004537273521,nutrient_deficiency
29.998673790203014,88.32836565280446,76.66964844980193,490.24750877322754,33.85835597075764,disease_risk
25.15686805398591,58.21302113957747,92.50252725235656,464.2205655920345,27.72917717229281,root_dysfunction
29.898796605502554,52.794400875460916,63.07718134454677,646.2549024524106,31.734921218451603,healthy
41.85610266117637,29.13036500875801,59.228826959002824,778.7918358429647,46.94110452065267,heat_stress
24.349245584748903,66.09282044940187,56.556078793366204,470.4621129828124,26.659368171721198,nutrient_deficiency
32.53086356617872,77.80253314879022,69.62856232653301,603.4633656079292,36.231798119375576,disease_risk
28.0962248002125,55.44551832272053,74.43279689198577,489.7250323556561,30.997797482061642,root_dysfunction
30.498294815618543,62.85960858508547,57.17748972116394,376.2566072653342,30.81599541789415,healthy
43.93490482995636,37.58913307936777,67.50885390077426,912.8056704461217,49.85524937100126,heat_stress
32.80073034593979,61.31069923360303,69.42144878007625,521.6385646300212,35.28829869285074,nutrient_deficiency
26.682681094423458,77.2284415198943,68.96503113751767,489.2925449482472,29.93144310524077,disease_risk
34.24306223568033,51.345664481525446,90.72846513530442,387.8682044871951,36.62881413452823,root_dysfunction
30.86040260664701,76.93425089202734,72.23248145961311,398.13940350679644,27.117109998949655,healthy
39.51484408179592,33.98438243855303,37.59749043723524,982.3111023363305,43.34828808238746,heat_stress
30.887308545850395,46.06935799124722,61.450256882270736,491.575266426652,33.485161551463484,nutrient_deficiency
31.161207102169122,89.89943237577147,51.155055086017164,589.6082746946985,35.62538577138567,disease_risk
30.733975062745,69.2895311043403,69.15386594898567,403.72009279635216,33.03374818879758,root_dysfunction
28.61105583120852,60.04269037008532,74.28998643619448,474.56647012994847,30.461912971043613,healthy
42.65025661921784,28.544653386132115,60.68838954595088,961.4284392695242,46.75978303736539,heat_stress
29.751473700260362,69.64641771956745,64.76137688790317,543.8107679663007,32.28114424774802,nutrient_deficiency
25.425754681388902,85.91989106542914,53.405152831819116,596.1212215823065,29.8725924386762,disease_risk
31.449374722445857,48.164660070012445,71.43279675507466,326.83808606355467,34.528368123350866,root_dysfunction
24.47915481621957,69.41090895656285,80.43958880969424,497.68034774609305,24.73406187597432,healthy
37.69804836248053,35.44446323767364,43.55312707557118,712.7898951286867,39.85277809015756,heat_stress
28.318457385440457,53.906786028949526,74.56441977762272,583.4249227953613,30.02223397509896,nutrient_deficiency
29.56826808516718,66.2660921825098,72.30895755244406,344.69446757102344,32.317245014268714,disease_risk
29.725555414355384,59.270956368419846,87.39366712413334,684.5556494149996,33.62605381925463,root_dysfunction
25.465213606829977,60.97928973555045,79.4731117723402,676.5349222416332,28.747121326689452,healthy
38.625971185500305,20.56685587149539,42.679758507977496,940.8394020343009,41.230258322902344,heat_stress
27.334658406443456,62.04553699211172,70.51776380233684,300.1203764661358,28.41747824972808,nutrient_deficiency
30.804239746713172,89.75032483832913,66.67304039546441,697.5812049221781,34.20528567705535,disease_risk
28.65939612895772,53.21503410774504,70.87317909659656,538.0060383056677,31.11119434795698,root_dysfunction
25.112236922033016,51.19627285572631,82.28481252777172,347.45100600974746,29.016197135585806,healthy
44.16552288692627,24.994357898486328,60.8907676051038,846.2155615703521,48.417918156423724,heat_stress
24.916426730276427,51.892652196134016,68.54685061933391,516.2991599442296,27.698740951712665,nutrient_deficiency
26.084854037274923,66.28947118812816,52.999891409031136,446.3697959144803,30.322240502500172,disease_risk
31.47904821041927,55.772494086496636,69.20811586426386,417.5155872804322,34.77804652916468,root_dysfunction
26.86483097570437,72.8400402504308,70.7195817851206,348.15767269748153,30.10244763498286,healthy
39.009504312003344,39.519931103585044,53.151740151645704,964.4861027142492,42.09838229193768,heat_stress
26.11258708235297,49.76433185715733,68.43211274264453,377.2685604547081,28.195724325456197,nutrient_deficiency
25.856441586469572,65.5488488290499,58.519897360857925,353.2770249107657,30.44352503447959,disease_risk
27.41302495673323,69.6618913659384,89.46494260129137,497.25052396273946,31.39276621541577,root_dysfunction
30.3853557074561,74.50237750933707,59.129343310834244,362.5468557641614,28.460910318014307,healthy
36.93242384060082,24.95546142218905,65.42170303145294,830.2832053756097,41.12974202079476,heat_stress
24.060178127836842,65.87737428601963,54.27356656133533,605.2905955224603,26.218554594655842,nutrient_deficiency
24.536509765563373,72.84796664116453,61.67690203370627,604.0085637987625,26.67688362455214,disease_risk
30.765192553496405,72.94176014011686,83.976315336813,645.6968713933155,33.37908335073562,root_dysfunction
27.454974175241805,55.34728408392084,71.39413377448903,556.9217210955237,28.50611464620286,healthy
41.777253401922785,34.02184779325182,36.44003710189405,742.0052431434834,46.08924505491204,heat_stress
33.714534866202456,57.65221041528338,52.20214728682447,459.6850402312683,36.25595281240544,nutrient_deficiency
29.110398787107265,83.56965769873268,58.06857613359512,554.7094744345402,32.33738737799443,disease_risk
31.032790575353967,49.08547865266222,80.75045495935194,406.30525101832967,34.5705860260167,root_dysfunction
28.910154998571684,68.07684102096717,79.71174645448687,551.4139773422049,32.75912336192879,healthy
40.57724502303072,38.40325132174093,36.73435468330407,750.0728876516814,45.007242900346505,heat_stress
25.773572192931002,56.64142358686303,74.82010267779188,402.2714495598086,27.81507985609404,nutrient_deficiency
32.16338003767761,81.05222775554762,55.14302442357946,492.2289504150799,36.472501776538444,disease_risk
32.95663231997689,52.75081702314649,68.34779075866379,575.701746378402,35.715373008273914,root_dysfunction
26.764099167225012,59.2438525066304,69.17465999810018,390.23017539198383,29.225771030798267,healthy
37.37777867246051,29.00179186385386,55.18793941153628,989.5377088486084,43.21846435358652,heat_stress
28.575946060617923,44.294322647944,71.51328034734993,589.6014595440133,30.152788186488582,nutrient_deficiency
24.31101475332789,77.99339592643692,66.49454103984908,685.9839205032343,28.8785365362769,disease_risk
29.4972280882227,51.27806522169119,73.24004314825007,495.36851557650107,33.41803191261688,root_dysfunction
24.497717254874342,60.950832190816556,65.70447013024409,432.62704620984084,30.896215940171658,healthy
36.964564698926026,28.507796023609437,57.56515245734073,975.9720134930757,39.38528643041935,heat_stress
30.519522399864016,49.57706457620528,58.37350193818162,687.5952224086349,31.66269555963573,nutrient_deficiency
34.956550327875284,67.46872545430989,77.19851972270172,533.3742867663741,38.338523950062886,disease_risk
29.995940610233383,54.26345582498425,88.60681361692374,572.7285533089082,32.71012685952728,root_dysfunction
26.14196815496331,78.92873515735786,73.88185427363669,327.88707763047523,30.684461784973408,healthy
40.97735722598667,38.66652899516991,61.494829338274315,775.6473095822413,46.63212946998695,heat_stress
29.428013360901176,48.47935986910711,61.64111047818351,691.8473125946782,30.55332458297906,nutrient_deficiency
32.15323267652929,64.47419359588388,56.58064211738801,694.1107257932904,34.44323421658482,disease_risk
29.864507821204118,65.93280646391726,78.62491636173041,530.7290309937648,33.777705810694115,root_dysfunction
26.87063469565779,76.85560515757858,59.82549848174499,558.394355251095,25.956860560611094,healthy
39.33075030883089,33.043918497185864,56.9348269183387,969.3596360577116,45.11760754905792,heat_stress
29.890776638808834,62.899933519090695,76.02680903858311,556.9878373916002,32.88906763290914,nutrient_deficiency
31.711822712269473,87.75642884240983,50.17151776244822,357.70968006712764,36.31227033115346,disease_risk
25.573639463228623,72.28805774945374,79.74150614910099,478.9742672159887,28.17437115185682,root_dysfunction
29.203598608599563,66.56821640919352,59.059957199732466,661.3623895328615,29.064850306343907,healthy
35.2437499279702,34.06270143589663,41.968100981014054,877.1481277203358,38.69595186030766,heat_stress
29.172189694698822,67.302207828148,77.51360675767236,439.33445391129544,31.444045654886782,nutrient_deficiency
26.533015760658635,76.09401629201804,53.898448703951836,415.18440373952376,30.36035730646342,disease_risk
34.72003220581083,65.49904228540991,89.07434948974296,305.75047721081125,37.121300691596886,root_dysfunction
31.01246307464186,76.01536899530967,60.76400272271883,545.3462862178958,26.051995114815348,healthy
37.69406486018288,38.10273497170873,50.48971827518052,860.1485275403046,42.49946148366206,heat_stress
25.471119564751575,44.140330743331745,53.795630306569045,638.5711750543587,27.019967565897396,nutrient_deficiency
33.70181500802097,88.72474372017838,79.29313930342505,575.4310881339431,37.57787890222044,disease_risk
34.14098717003223,55.024903932973196,67.71237884148755,526.2680731280786,36.88375372989563,root_dysfunction
31.483603472584207,64.12607246696147,68.85258446044526,530.7944004803354,30.742360572599274,healthy
39.106181952889024,23.48747352560032,69.43471423800779,765.5450027332373,42.18302733664862,heat_stress
27.511798225811063,47.003815602860065,57.10399925207571,475.7957692803206,29.177837396256884,nutrient_deficiency
31.820321390392913,84.81244359622448,78.35739077158648,482.9620097139411,34.401424298191124,disease_risk
27.68047863039641,54.53521157681597,78.98664570771655,629.0724843885512,30.176254801278024,root_dysfunction
31.043844699107566,70.38689794797244,56.157435344267284,686.924412832856,24.171636754353692,healthy
38.15371586065365,35.519511645675024,68.62160372322164,948.2080613065738,43.704812555530296,heat_stress
29.963317960761422,68.289716635014,59.28240209823663,552.0056891116875,32.40707593888324,nutrient_deficiency
34.93450261831029,60.47866473673065,68.61335168941162,550.3938097267064,38.3553110227378,disease_risk
27.141410306638015,74.33370940240785,63.04696886080649,455.67161568613227,29.31935188811619,root_dysfunction
26.535943494232907,74.53963197915661,67.55855697778479,620.7579263175337,29.72696311115131,healthy
40.10951903378112,26.793598762315973,58.54044901830519,714.0009542333494,44.23333084039595,heat_stress
29.439369763461272,68.64303492977378,69.6839589229689,515.3821135029348,30.520885231274086,nutrient_deficiency
26.086410938063818,67.10278734395114,68.79020273861602,329.93605524595034,28.32560675418131,disease_risk
33.501996148188034,66.00277764809846,60.595747729122856,390.09541174845447,37.40773473187921,root_dysfunction
26.94005587894942,50.51229014819766,77.06311714753079,472.73881503391397,24.32827506884523,healthy
42.48935520134462,29.9941275867071,46.99409748102549,926.913250475701,45.07351728475921,heat_stress
28.770670010272333,65.15701723710788,71.92380497829132,680.2225533334738,31.3083048944313,nutrient_deficiency
26.59397461085962,67.63022318656098,72.91258211949055,523.7722538636111,31.252173669333196,disease_risk
33.20375082977888,42.82681446207627,60.40123394685167,320.2257171187178,35.81507000512513,root_dysfunction
28.870067590357337,54.30411819671917,63.95697576667922,653.5997127520218,29.452463135755092,healthy
42.64860607741391,39.066248319952976,49.267748566909745,745.9474350228808,46.56502591235485,heat_stress
27.724811346810352,45.83130883830816,65.22003765008313,425.4531669115095,29.576991502656554,nutrient_deficiency
31.249357036564085,70.85835598729426,68.96945717603285,498.1348326248029,35.361733911561046,disease_risk
27.57065461841055,55.43757628912913,80.77208459913129,594.0915244983216,30.962870815568316,root_dysfunction
27.09268288251955,55.54273904057174,78.4970245839834,489.59070452673006,31.09557683896495,healthy
36.424674899887954,20.646975646745467,40.614329775174944,759.1446119555803,41.28275746938593,heat_stress
25.745843912540614,63.76986731504596,70.80241870451067,542.2224990944972,26.784772357697562,nutrient_deficiency
33.8543376741465,86.30288811838787,76.26216130391481,310.8660702684629,38.06254459923023,disease_risk
33.80270517770228,48.82159602209015,94.86737612889053,593.0915245105706,37.29563422754403,root_dysfunction
31.32516167765922,50.72687474245889,61.36584456805437,514.2150027048017,27.64744312540037,healthy
35.755559917247254,28.81006683845751,64.89178993777594,810.7326454101081,38.10391521200379,heat_stress
32.24998727435367,66.80840704834499,54.64587547769673,523.48592746517,33.80863620450466,nutrient_deficiency
27.784151192777564,83.23448448546928,63.11059560619888,671.6824085439639,31.661455291817997,disease_risk
26.864195550859336,72.41806944990404,89.71897324735569,513.5024675289449,29.398376741697035,root_dysfunction
30.25571913707269,66.69490780623201,79.4505899046382,509.1254938102227,28.07052463009119,healthy
41.251094927666585,29.328178715032195,56.5571765154308,955.3279824032359,43.99424866182572,heat_stress
27.481196191500782,45.596214660548256,58.37592796713424,515.1588212752962,29.691895741340968,nutrient_deficiency
27.194904039758516,61.0592993957943,72.60648470136982,616.753685909408,29.38727289975764,disease_risk
33.00514457827813,42.22738967132319,61.60221185181511,439.99356617032015,36.57341878738839,root_dysfunction
27.975966477389616,52.20504881322879,60.966542139765366,504.20067288958217,29.196456467909268,healthy
35.157771101695644,20.84883103316848,66.5269044112358,882.9309096029847,39.95920936678075,heat_stress
29.294359323451562,55.2271569677979,63.19558951387338,644.6213343096447,32.2852900806101,nutrient_deficiency
32.48697322230993,79.528017318627,78.61157077547924,310.85839280099634,34.81385899762626,disease_risk
27.635635241873796,60.357126298467094,81.20472623084267,401.7408628004472,29.6748282256078,root_dysfunction
25.26886866516658,60.91964857417078,56.59045734957838,493.5304061073092,29.168058852140668,healthy
41.009229803483976,28.171462659013855,66.39076384017648,932.9667213902159,46.073248314388415,heat_stress
33.72264598117014,44.63612602476131,77.94733989351944,302.98150607190354,35.95603019176267,nutrient_deficiency
31.221166851709672,65.36486970857837,55.12753282625933,341.51411109692276,35.82022196863553,disease_risk
34.720444491381095,61.81776068844586,61.60636642882731,422.0231221343521,38.51619161732953,root_dysfunction
31.482312438841056,72.84443297909871,77.7964666637493,348.48001233091736,25.494513126152594,healthy
43.84438280601041,20.166495102439008,41.58141211353304,759.0556665426668,48.650760410069225,heat_stress
26.30473371883759,63.273996577140714,69.01066554307651,649.3015423649853,27.760220471527703,nutrient_deficiency
25.627638399799352,83.50399510457294,69.4569838096136,613.0935940137155,28.19522397336562,disease_risk
30.650725339502245,56.418765032626766,80.64770628207809,599.8965999626823,32.82465247621543,root_dysfunction
29.100456109207038,52.13634031701388,68.6456998085581,674.7698133037242,31.10618303941714,healthy
43.776162869026194,42.59779879906121,62.68134366807952,745.8312352731051,49.1401373444402,heat_stress
27.09184417882506,52.87179555144751,75.8374063798598,628.4863678288467,29.41156860410692,nutrient_deficiency
33.863438584699765,65.64582498042782,65.14861853313728,338.1220989230964,38.39904449917776,disease_risk
33.48622595175107,69.70118034238833,60.526850158847814,433.24393366491097,36.92285915486791,root_dysfunction
31.588945335276883,56.68562097348605,58.10189960406751,418.9986954206976,28.86158149607187,healthy
35.99060918264336,23.3214030277306,39.73779472320111,968.991003548907,39.35679148146918,heat_stress
26.755608872060243,40.785157630592934,50.68816830127337,689.2073147344129,28.99026053794798,nutrient_deficiency
34.0589355839258,87.25182678750116,73.85470103118978,451.56965517094784,38.44752476519737,disease_risk
30.56897357595271,45.300892344590785,86.45502666987949,439.8653535082834,33.82108964186751,root_dysfunction
24.11474998242244,64.07883888598408,78.15918247563864,455.6623364366155,28.754100945981413,healthy
38.54017670408261,37.596176353941914,53.97548341846339,897.9141392474118,43.67494684737618,heat_stress
24.334838009229994,69.3430482671771,53.35026922005817,548.2057041144585,26.639235918458827,nutrient_deficiency
30.469425795229327,87.5568876777356,55.041994900912115,436.6600735919149,33.64611332580334,disease_risk
29.0723477103918,40.774964580528476,64.53852593293965,450.7470351043254,31.53519158989607,root_dysfunction
25.801603861544972,64.04183858993589,61.01718843657054,325.0602013513513,30.563816931512303,healthy
36.72050637610661,25.01684510120979,48.108663371183994,976.6991675965749,39.474274004942444,heat_stress
31.86200389578998,60.10615221951484,79.505532581382,634.732202369317,33.34181780138414,nutrient_deficiency
30.601389845387583,88.4471337869428,56.31929762066411,636.1788613566011,34.40000385661851,disease_risk
29.367437092185394,47.764566752910326,83.3617360244073,506.89552079878194,33.24793101696537,root_dysfunction
26.807021659375348,67.46162526693074,63.06029575132497,350.2016861573007,29.848001074139777,healthy
38.15026614495753,37.29968189693301,46.018618693907854,735.656532787648,42.04947035589397,heat_stress
32.88427536175398,58.26758967707481,70.58634988120984,624.2326957570742,34.38901214214287,nutrient_deficiency
34.71614869304365,65.6778444522282,50.25503967741215,597.7007835050326,37.89911001278894,disease_risk
26.523006683167523,65.28707565443811,68.22485756473168,357.8383360097585,30.248578716182767,root_dysfunction
28.133376134992176,71.25023116833678,67.47824299401402,555.5930929496757,24.16215458802015,healthy
35.27164365011887,33.787054444373744,42.476365200419224,979.5559484691985,40.87694504607352,heat_stress
31.366694863285183,65.31242218892741,63.28838772163222,361.862315368389,33.78676799305239,nutrient_deficiency
25.98392308447458,76.87537969967454,74.61117601085965,445.17612577252794,28.86003433246014,disease_risk
28.210662332120005,44.70102093394013,88.50585189428205,303.463601754493,31.45001695261001,root_dysfunction
27.851341397934064,53.38405142978625,69.70080007065799,596.0645492706844,32.30026460464565,healthy
36.488282186298385,30.091806113634277,39.99120556428221,909.7522947684971,40.88691448575527,heat_stress
30.014130753171095,66.12112846470356,69.48703230701274,674.5322675279023,31.375866543590405,nutrient_deficiency
